id,device_id,temperature,gas,severity,risk_score,allocation,fog_latency,cloud_latency,bandwidth_bytes,sla_violation,timestamp
245,esp29,32.0,240,NORMAL,0.397,CLOUD_EXECUTION,6.1910329986858414,,0,0,1771970855.2153804
246,esp31,27.0,280,NORMAL,0.38,CLOUD_EXECUTION,6.352127998979995,,0,0,1771970855.224615
247,esp27,40.0,243,NORMAL,0.463,CLOUD_EXECUTION,6.255112999497214,,0,0,1771970855.2335384
248,esp46,30.0,569,WARNING,0.574,FOG_AND_CLOUD,6.372249999913038,,0,0,1771970855.2426572
249,esp45,45.0,756,CRITICAL,0.803,FOG_EXECUTION,6.205140000020037,,0,0,1771970855.251565
250,esp43,29.0,277,NORMAL,0.394,CLOUD_EXECUTION,6.458305000705877,,0,0,1771970855.2609239
251,esp2,26.0,577,WARNING,0.546,FOG_AND_CLOUD,19.92847899964545,,0,0,1771970855.7700424
252,esp1,28.0,651,WARNING,0.606,FOG_AND_CLOUD,5.826947000969085,,0,0,1771970855.7964513
253,esp6,29.0,403,NORMAL,0.468,CLOUD_EXECUTION,6.221753999852808,,0,0,1771970855.805873
254,esp9,30.0,787,WARNING,0.702,FOG_AND_CLOUD,6.586123001397937,,0,0,1771970855.8148537
255,esp3,34.0,684,WARNING,0.673,FOG_AND_CLOUD,7.060207999529666,,0,0,1771970855.8238354
256,esp5,40.0,351,NORMAL,0.526,CLOUD_EXECUTION,6.208404000062728,,0,0,1771970855.8324828
257,esp7,36.0,720,WARNING,0.71,FOG_AND_CLOUD,6.114473999332404,,0,0,1771970855.841111
258,esp4,34.0,751,WARNING,0.712,FOG_AND_CLOUD,6.2973519998195115,,0,0,1771970855.8498545
259,esp15,43.0,466,NORMAL,0.617,CLOUD_EXECUTION,6.10473900087527,,0,0,1771970855.8584907
260,esp19,45.0,231,NORMAL,0.495,CLOUD_EXECUTION,6.098814999859314,,0,0,1771970855.8679192
261,esp22,39.0,634,CRITICAL,0.684,FOG_EXECUTION,7.140665999031626,,0,0,1771970855.8770719
262,esp10,44.0,332,NORMAL,0.547,CLOUD_EXECUTION,6.154386001071543,,0,0,1771970855.8860967
263,esp8,26.0,643,WARNING,0.585,FOG_AND_CLOUD,6.202665999808232,,0,0,1771970855.8957
264,esp17,39.0,686,CRITICAL,0.714,FOG_EXECUTION,6.180074000440072,,0,0,1771970855.9045131
265,esp11,37.0,261,NORMAL,0.449,CLOUD_EXECUTION,6.237781999516301,,0,0,1771970855.914278
266,esp12,37.0,267,NORMAL,0.453,CLOUD_EXECUTION,6.105840000600438,,0,0,1771970855.923249
267,esp14,35.0,694,WARNING,0.687,FOG_AND_CLOUD,6.18324099923484,,0,0,1771970855.932349
268,esp36,30.0,512,WARNING,0.54,FOG_AND_CLOUD,6.230505001440179,,0,0,1771970855.941236
269,esp13,32.0,531,WARNING,0.567,FOG_AND_CLOUD,6.4363019992015325,,0,0,1771970855.9501758
270,esp42,42.0,239,NORMAL,0.476,CLOUD_EXECUTION,6.1163509999460075,,0,0,1771970855.9604776
271,esp21,35.0,503,WARNING,0.575,FOG_AND_CLOUD,6.186889999298728,,0,0,1771970855.9691403
272,esp18,33.0,371,NORMAL,0.482,CLOUD_EXECUTION,6.290768000326352,,0,0,1771970855.9778738
273,esp26,32.0,694,WARNING,0.663,FOG_AND_CLOUD,6.099971000367077,,0,0,1771970855.9864004
274,esp34,25.0,400,NORMAL,0.435,CLOUD_EXECUTION,6.2014019986236235,,0,0,1771970855.995667
275,esp24,33.0,532,WARNING,0.576,FOG_AND_CLOUD,6.264670000746264,,0,0,1771970856.0134552
276,esp35,36.0,249,NORMAL,0.434,CLOUD_EXECUTION,6.157641000754666,,0,0,1771970856.0226486
277,esp49,45.0,728,CRITICAL,0.787,FOG_EXECUTION,6.499111001176061,,0,0,1771970856.031729
278,esp25,45.0,411,NORMAL,0.601,CLOUD_EXECUTION,7.017525000264868,,0,0,1771970856.0416448
279,esp16,42.0,272,NORMAL,0.496,CLOUD_EXECUTION,6.1689680005656555,,0,0,1771970856.050613
280,esp37,27.0,345,NORMAL,0.418,CLOUD_EXECUTION,6.915731999470154,,0,0,1771970856.0601048
281,esp20,36.0,237,NORMAL,0.427,CLOUD_EXECUTION,7.011573001364013,,0,0,1771970856.0698078
282,esp33,29.0,298,NORMAL,0.407,CLOUD_EXECUTION,7.563338998807012,,0,0,1771970856.0802484
283,esp50,32.0,268,NORMAL,0.413,CLOUD_EXECUTION,6.859232000351767,,0,0,1771970856.089886
284,esp30,29.0,382,NORMAL,0.456,CLOUD_EXECUTION,7.157344998631743,,0,0,1771970856.0997076
285,esp48,32.0,345,NORMAL,0.458,CLOUD_EXECUTION,6.656794999798876,,0,0,1771970856.1091208
286,esp28,29.0,273,NORMAL,0.392,CLOUD_EXECUTION,6.2288320004881825,,0,0,1771970856.1178522
287,esp41,31.0,621,WARNING,0.612,FOG_AND_CLOUD,6.838390998382238,,0,0,1771970856.1272504
288,esp23,32.0,753,WARNING,0.698,FOG_AND_CLOUD,6.376393999744323,,0,0,1771970856.1364064
289,esp40,30.0,609,WARNING,0.597,FOG_AND_CLOUD,6.154664000860066,,0,0,1771970856.1461816
290,esp39,29.0,490,NORMAL,0.519,CLOUD_EXECUTION,6.455073998949956,,0,0,1771970856.1552174
291,esp32,35.0,343,NORMAL,0.481,CLOUD_EXECUTION,6.271836000451003,,0,0,1771970856.164119
292,esp45,38.0,604,WARNING,0.658,FOG_AND_CLOUD,6.526394001411973,,0,0,1771970856.1732774
293,esp27,41.0,205,NORMAL,0.448,CLOUD_EXECUTION,7.005815001321025,,0,0,1771970856.183423
294,esp38,30.0,368,NORMAL,0.456,CLOUD_EXECUTION,6.265406000238727,,0,0,1771970856.1923008
295,esp46,43.0,717,CRITICAL,0.765,FOG_EXECUTION,6.286893998549203,,0,0,1771970856.2010868
296,esp44,32.0,655,WARNING,0.64,FOG_AND_CLOUD,8.777513001405168,,0,0,1771970856.2127016
297,esp29,41.0,369,NORMAL,0.544,CLOUD_EXECUTION,6.120452000686782,,0,0,1771970856.2216918
298,esp31,37.0,307,NORMAL,0.476,CLOUD_EXECUTION,7.1034229986253195,,0,0,1771970856.2306921
299,esp47,32.0,395,NORMAL,0.488,CLOUD_EXECUTION,6.15416500113497,,0,0,1771970856.2392712
300,esp43,29.0,686,WARNING,0.634,FOG_AND_CLOUD,8.842114999424666,,0,0,1771970856.2510672
301,esp1,43.0,493,NORMAL,0.633,CLOUD_EXECUTION,6.529718000820139,,0,0,1771970856.7573664
302,esp2,37.0,685,WARNING,0.698,FOG_AND_CLOUD,6.349007000608253,,0,0,1771970856.782845
303,esp9,42.0,508,WARNING,0.634,FOG_AND_CLOUD,6.444385999202495,,0,0,1771970856.7934163
304,esp3,44.0,420,NORMAL,0.598,CLOUD_EXECUTION,6.319459000224015,,0,0,1771970856.8024387
305,esp6,29.0,582,WARNING,0.573,FOG_AND_CLOUD,9.516714999335818,,0,0,1771970856.8154325
306,esp5,35.0,317,NORMAL,0.466,CLOUD_EXECUTION,6.413773000531364,,0,0,1771970856.8244839
307,esp7,30.0,489,NORMAL,0.527,CLOUD_EXECUTION,6.510821000119904,,0,0,1771970856.8337107
308,esp4,36.0,462,NORMAL,0.559,CLOUD_EXECUTION,6.5404689994466025,,0,0,1771970856.84285
309,esp15,42.0,543,WARNING,0.654,FOG_AND_CLOUD,8.439977000307408,,0,0,1771970856.8542802
310,esp19,29.0,303,NORMAL,0.41,CLOUD_EXECUTION,6.252713001231314,,0,0,1771970856.863236
311,esp22,45.0,611,CRITICAL,0.718,FOG_EXECUTION,6.3144369996734895,,0,0,1771970856.8721147
312,esp17,40.0,402,NORMAL,0.556,CLOUD_EXECUTION,7.913622001069598,,0,0,1771970856.882939
313,esp10,25.0,266,NORMAL,0.356,CLOUD_EXECUTION,6.8642120004369644,,0,0,1771970856.8925853
314,esp8,26.0,292,NORMAL,0.379,CLOUD_EXECUTION,6.801859000916011,,0,0,1771970856.9020739
315,esp11,33.0,753,WARNING,0.706,FOG_AND_CLOUD,6.574179000381264,,0,0,1771970856.9112906
316,esp12,38.0,735,WARNING,0.735,FOG_AND_CLOUD,6.514696000522235,,0,0,1771970856.9207828
317,esp14,40.0,664,CRITICAL,0.709,FOG_EXECUTION,6.433033000575961,,0,0,1771970856.9299116
318,esp36,34.0,304,NORMAL,0.45,CLOUD_EXECUTION,7.802400999935344,,0,0,1771970856.9407537
319,esp13,26.0,399,NORMAL,0.442,CLOUD_EXECUTION,7.998839999345364,,0,0,1771970856.951883
320,esp21,35.0,739,WARNING,0.713,FOG_AND_CLOUD,6.325612999717123,,0,0,1771970856.9608994
321,esp42,43.0,603,CRITICAL,0.698,FOG_EXECUTION,6.203585000548628,,0,0,1771970856.9696321
322,esp18,26.0,289,NORMAL,0.378,CLOUD_EXECUTION,6.453357000282267,,0,0,1771970856.9790125
323,esp24,37.0,456,NORMAL,0.563,CLOUD_EXECUTION,6.509945998914191,,0,0,1771970856.9884603
324,esp35,37.0,500,WARNING,0.589,FOG_AND_CLOUD,6.338094000966521,,0,0,1771970856.9977734
325,esp26,34.0,329,NORMAL,0.465,CLOUD_EXECUTION,6.191745000251103,,0,0,1771970857.0066764
326,esp34,27.0,238,NORMAL,0.356,CLOUD_EXECUTION,7.344543000726844,,0,0,1771970857.015897
327,esp37,32.0,599,WARNING,0.607,FOG_AND_CLOUD,6.164806000015233,,0,0,1771970857.024474
328,esp16,37.0,362,NORMAL,0.508,CLOUD_EXECUTION,6.164960999740288,,0,0,1771970857.033399
329,esp25,36.0,506,WARNING,0.585,FOG_AND_CLOUD,6.385826998666744,,0,0,1771970857.042303
330,esp49,28.0,436,NORMAL,0.48,CLOUD_EXECUTION,6.1464360005629715,,0,0,1771970857.0514104
331,esp33,36.0,749,WARNING,0.727,FOG_AND_CLOUD,6.217603000550298,,0,0,1771970857.0600855
332,esp20,42.0,582,WARNING,0.677,FOG_AND_CLOUD,6.088382000598358,,0,0,1771970857.0689971
333,esp50,43.0,431,NORMAL,0.597,CLOUD_EXECUTION,6.168022000565543,,0,0,1771970857.077957
334,esp28,32.0,691,WARNING,0.661,FOG_AND_CLOUD,6.640737999987323,,0,0,1771970857.0874023
335,esp48,40.0,528,WARNING,0.63,FOG_AND_CLOUD,6.201624999448541,,0,0,1771970857.0960553
336,esp41,31.0,671,WARNING,0.642,FOG_AND_CLOUD,6.377445999532938,,0,0,1771970857.1062233
337,esp30,25.0,499,NORMAL,0.493,CLOUD_EXECUTION,6.191877999299322,,0,0,1771970857.1150317
338,esp23,29.0,720,WARNING,0.654,FOG_AND_CLOUD,6.684002999463701,,0,0,1771970857.1246989
339,esp40,29.0,235,NORMAL,0.37,CLOUD_EXECUTION,6.7717620004259516,,0,0,1771970857.1339154
340,esp39,29.0,715,WARNING,0.651,FOG_AND_CLOUD,6.244438000067021,,0,0,1771970857.1426184
341,esp32,30.0,241,NORMAL,0.381,CLOUD_EXECUTION,6.534080999699654,,0,0,1771970857.1516151
342,esp27,42.0,352,NORMAL,0.542,CLOUD_EXECUTION,6.134888000815408,,0,0,1771970857.160245
343,esp29,39.0,440,NORMAL,0.57,CLOUD_EXECUTION,6.031062001056853,,0,0,1771970857.168809
344,esp46,37.0,255,NORMAL,0.446,CLOUD_EXECUTION,6.2846119999449,,0,0,1771970857.1777167
345,esp44,37.0,758,WARNING,0.741,FOG_AND_CLOUD,6.574977998752729,,0,0,1771970857.1866343
346,esp45,39.0,787,CRITICAL,0.774,FOG_EXECUTION,6.032417999449535,,0,0,1771970857.195097
347,esp43,40.0,635,CRITICAL,0.692,FOG_EXECUTION,6.103002999225282,,0,0,1771970857.2037463
348,esp38,28.0,595,WARNING,0.573,FOG_AND_CLOUD,6.493525999758276,,0,0,1771970857.213384
349,esp47,41.0,735,CRITICAL,0.759,FOG_EXECUTION,6.303337999270298,,0,0,1771970857.2228081
350,esp31,44.0,767,CRITICAL,0.802,FOG_EXECUTION,7.14476200118952,,0,0,1771970857.2322316
351,esp1,32.0,742,WARNING,0.691,FOG_AND_CLOUD,27.03368299989961,,0,0,1771970857.7797568
352,esp2,35.0,280,NORMAL,0.444,CLOUD_EXECUTION,15.737382000224898,,0,0,1771970857.814864
353,esp9,43.0,268,NORMAL,0.501,CLOUD_EXECUTION,6.561604999660631,,0,0,1771970857.8240132
354,esp3,36.0,696,WARNING,0.696,FOG_AND_CLOUD,6.219520000740886,,0,0,1771970857.8326607
355,esp6,45.0,456,NORMAL,0.627,CLOUD_EXECUTION,6.651231000432745,,0,0,1771970857.8417406
356,esp5,33.0,794,WARNING,0.73,FOG_AND_CLOUD,6.360809999023331,,0,0,1771970857.851542
357,esp4,34.0,431,NORMAL,0.525,CLOUD_EXECUTION,6.337442999210907,,0,0,1771970857.860303
358,esp7,29.0,200,NORMAL,0.349,CLOUD_EXECUTION,6.652747000771342,,0,0,1771970857.869407
359,esp15,45.0,649,CRITICAL,0.741,FOG_EXECUTION,6.41512099900865,,0,0,1771970857.8782828
360,esp19,31.0,540,WARNING,0.565,FOG_AND_CLOUD,6.460169001002214,,0,0,1771970857.887655
361,esp22,40.0,340,NORMAL,0.519,CLOUD_EXECUTION,6.10590799988131,,0,0,1771970857.8963826
362,esp8,44.0,336,NORMAL,0.549,CLOUD_EXECUTION,6.275473999266978,,0,0,1771970857.9052005
363,esp10,44.0,617,CRITICAL,0.714,FOG_EXECUTION,6.1773020006512525,,0,0,1771970857.9142208
364,esp17,36.0,524,WARNING,0.595,FOG_AND_CLOUD,6.109619000199018,,0,0,1771970857.9234517
365,esp11,44.0,485,NORMAL,0.636,CLOUD_EXECUTION,6.195948000822682,,0,0,1771970857.9323983
366,esp14,30.0,696,WARNING,0.648,FOG_AND_CLOUD,6.292154999755439,,0,0,1771970857.9411888
367,esp12,37.0,424,NORMAL,0.545,CLOUD_EXECUTION,6.940600000234554,,0,0,1771970857.9505894
368,esp36,41.0,540,WARNING,0.645,FOG_AND_CLOUD,6.151342999146436,,0,0,1771970857.9592476
369,esp13,25.0,297,NORMAL,0.374,CLOUD_EXECUTION,6.174358999487595,,0,0,1771970857.9682074
370,esp21,26.0,409,NORMAL,0.448,CLOUD_EXECUTION,6.118875000538537,,0,0,1771970857.9768057
371,esp18,26.0,562,WARNING,0.538,FOG_AND_CLOUD,6.812380001065321,,0,0,1771970857.9862242
372,esp42,28.0,545,WARNING,0.544,FOG_AND_CLOUD,6.058860999473836,,0,0,1771970857.9948037
373,esp26,34.0,206,NORMAL,0.393,CLOUD_EXECUTION,6.0931099997105775,,0,0,1771970858.0034466
374,esp35,40.0,628,CRITICAL,0.688,FOG_EXECUTION,6.068712000342202,,0,0,1771970858.012008
375,esp34,43.0,722,CRITICAL,0.767,FOG_EXECUTION,6.274736000705161,,0,0,1771970858.021092
376,esp24,29.0,429,NORMAL,0.484,CLOUD_EXECUTION,6.155901000965969,,0,0,1771970858.0303497
377,esp49,31.0,694,WARNING,0.655,FOG_AND_CLOUD,6.523111998831155,,0,0,1771970858.0396805
378,esp25,26.0,443,NORMAL,0.468,CLOUD_EXECUTION,6.681126000330551,,0,0,1771970858.0489151
379,esp16,41.0,699,CRITICAL,0.738,FOG_EXECUTION,6.481839000116452,,0,0,1771970858.0579262
380,esp37,26.0,511,WARNING,0.508,FOG_AND_CLOUD,7.00396600041131,,0,0,1771970858.067887
381,esp20,37.0,687,WARNING,0.699,FOG_AND_CLOUD,9.470102000705083,,0,0,1771970858.0810032
382,esp33,44.0,360,NORMAL,0.563,CLOUD_EXECUTION,9.516416999758803,,0,0,1771970858.0942898
383,esp50,34.0,516,WARNING,0.575,FOG_AND_CLOUD,7.277893000718905,,0,0,1771970858.1042795
384,esp28,29.0,478,NORMAL,0.512,CLOUD_EXECUTION,6.209180000951164,,0,0,1771970858.1130526
385,esp30,44.0,652,CRITICAL,0.734,FOG_EXECUTION,6.524066999190836,,0,0,1771970858.1219459
386,esp41,37.0,374,NORMAL,0.515,CLOUD_EXECUTION,6.362142999932985,,0,0,1771970858.1312814
387,esp48,32.0,610,WARNING,0.614,FOG_AND_CLOUD,6.193709999934072,,0,0,1771970858.1407309
388,esp23,26.0,615,WARNING,0.569,FOG_AND_CLOUD,6.541589998960262,,0,0,1771970858.1497817
389,esp40,40.0,329,NORMAL,0.513,CLOUD_EXECUTION,6.453340998632484,,0,0,1771970858.158641
390,esp32,35.0,361,NORMAL,0.492,CLOUD_EXECUTION,6.308115998763242,,0,0,1771970858.1675076
391,esp39,44.0,630,CRITICAL,0.722,FOG_EXECUTION,6.096908000472467,,0,0,1771970858.176281
392,esp27,35.0,376,NORMAL,0.501,CLOUD_EXECUTION,6.576239000423811,,0,0,1771970858.1856618
393,esp31,41.0,229,NORMAL,0.462,CLOUD_EXECUTION,6.2795659996481845,,0,0,1771970858.1951017
394,esp45,45.0,363,NORMAL,0.573,CLOUD_EXECUTION,10.444002000440378,,0,0,1771970858.2084544
395,esp29,27.0,736,WARNING,0.648,FOG_AND_CLOUD,9.736459000123432,,0,0,1771970858.2221131
396,esp46,28.0,706,WARNING,0.638,FOG_AND_CLOUD,7.785678000800544,,0,0,1771970858.2332208
397,esp44,41.0,680,CRITICAL,0.727,FOG_EXECUTION,6.860387000415358,,0,0,1771970858.2425692
398,esp38,37.0,320,NORMAL,0.484,CLOUD_EXECUTION,8.49365999965812,,0,0,1771970858.2540905
399,esp47,38.0,378,NORMAL,0.526,CLOUD_EXECUTION,10.3401180003857,,0,0,1771970858.2672021
400,esp43,25.0,334,NORMAL,0.396,CLOUD_EXECUTION,6.242024999664864,,0,0,1771970858.2761009
401,esp1,44.0,315,NORMAL,0.537,CLOUD_EXECUTION,24.398346000452875,,0,0,1771970858.7780755
402,esp9,43.0,502,WARNING,0.638,FOG_AND_CLOUD,18.902781999713625,,0,0,1771970858.814697
403,esp2,36.0,246,NORMAL,0.432,CLOUD_EXECUTION,14.652873998784344,,0,0,1771970858.8322773
404,esp3,35.0,504,WARNING,0.576,FOG_AND_CLOUD,11.426506000134395,,0,0,1771970858.8477757
405,esp5,40.0,254,NORMAL,0.469,CLOUD_EXECUTION,13.869632999558235,,0,0,1771970858.866952
406,esp6,34.0,201,NORMAL,0.39,CLOUD_EXECUTION,31.097735000003013,,0,0,1771970858.9028416
407,esp4,39.0,738,CRITICAL,0.745,FOG_EXECUTION,27.545558001293102,,0,0,1771970858.940074
408,esp7,39.0,713,CRITICAL,0.73,FOG_EXECUTION,16.025281000111136,,0,0,1771970858.9653487
409,esp15,32.0,291,NORMAL,0.427,CLOUD_EXECUTION,12.940456001160783,,0,0,1771970858.984139
410,esp22,31.0,649,WARNING,0.629,FOG_AND_CLOUD,24.603799000033177,,0,0,1771970859.015289
411,esp19,39.0,588,WARNING,0.657,FOG_AND_CLOUD,12.162707000243245,,0,0,1771970859.0344288
412,esp17,41.0,654,CRITICAL,0.712,FOG_EXECUTION,11.834052000267548,,0,0,1771970859.0504227
413,esp10,29.0,647,WARNING,0.611,FOG_AND_CLOUD,10.780487000374706,,0,0,1771970859.0741785
414,esp8,26.0,624,WARNING,0.574,FOG_AND_CLOUD,15.363332000561059,,0,0,1771970859.0961738
415,esp12,36.0,449,NORMAL,0.551,CLOUD_EXECUTION,25.07283199884114,,0,0,1771970859.1308897
416,esp14,31.0,722,WARNING,0.671,FOG_AND_CLOUD,28.05953000097361,,0,0,1771970859.169999
417,esp36,39.0,302,NORMAL,0.489,CLOUD_EXECUTION,13.272775999212172,,0,0,1771970859.1893246
418,esp11,44.0,375,NORMAL,0.572,CLOUD_EXECUTION,18.723467999734567,,0,0,1771970859.211384
419,esp13,30.0,285,NORMAL,0.407,CLOUD_EXECUTION,9.824646998822573,,0,0,1771970859.2247868
420,esp42,26.0,621,WARNING,0.572,FOG_AND_CLOUD,10.995430000548367,,0,0,1771970859.251001
421,esp21,44.0,663,CRITICAL,0.741,FOG_EXECUTION,11.584657000639709,,0,0,1771970859.2679634
422,esp18,45.0,763,CRITICAL,0.808,FOG_EXECUTION,12.748432000080356,,0,0,1771970859.283527
423,esp26,35.0,360,NORMAL,0.491,CLOUD_EXECUTION,7.82520600114367,,0,0,1771970859.2950857
424,esp35,36.0,722,WARNING,0.711,FOG_AND_CLOUD,10.649677000401425,,0,0,1771970859.3084815
425,esp24,38.0,219,NORMAL,0.432,CLOUD_EXECUTION,9.731332000228576,,0,0,1771970859.3210607
426,esp34,43.0,708,CRITICAL,0.759,FOG_EXECUTION,8.518978998836246,,0,0,1771970859.3326027
427,esp49,32.0,311,NORMAL,0.438,CLOUD_EXECUTION,6.923888000528677,,0,0,1771970859.3426566
428,esp25,28.0,563,WARNING,0.554,FOG_AND_CLOUD,6.6613380004127976,,0,0,1771970859.3525693
429,esp37,31.0,345,NORMAL,0.45,CLOUD_EXECUTION,6.679632999293972,,0,0,1771970859.36254
430,esp16,31.0,663,WARNING,0.637,FOG_AND_CLOUD,6.480238000222016,,0,0,1771970859.3727956
431,esp33,44.0,710,CRITICAL,0.768,FOG_EXECUTION,6.640707000769908,,0,0,1771970859.3820395
432,esp20,36.0,480,NORMAL,0.57,CLOUD_EXECUTION,6.996406998950988,,0,0,1771970859.392941
433,esp41,36.0,502,WARNING,0.582,FOG_AND_CLOUD,6.138722999821766,,0,0,1771970859.4020808
434,esp48,31.0,420,NORMAL,0.494,CLOUD_EXECUTION,8.107906000077492,,0,0,1771970859.413299
435,esp30,28.0,283,NORMAL,0.39,CLOUD_EXECUTION,6.3601720012229634,,0,0,1771970859.4223962
436,esp50,27.0,332,NORMAL,0.411,CLOUD_EXECUTION,6.408794000890339,,0,0,1771970859.4325166
437,esp40,45.0,636,CRITICAL,0.733,FOG_EXECUTION,6.6264880006201565,,0,0,1771970859.4420626
438,esp23,42.0,377,NORMAL,0.557,CLOUD_EXECUTION,8.161616999132093,,0,0,1771970859.4540155
439,esp39,25.0,597,WARNING,0.55,FOG_AND_CLOUD,7.4121979996562,,0,0,1771970859.4641774
440,esp32,37.0,302,NORMAL,0.473,CLOUD_EXECUTION,10.492668001461425,,0,0,1771970859.4787548
441,esp28,43.0,547,WARNING,0.665,FOG_AND_CLOUD,10.652406001099735,,0,0,1771970859.4924486
442,esp27,44.0,438,NORMAL,0.609,CLOUD_EXECUTION,7.9232129992306,,0,0,1771970859.5031588
443,esp31,29.0,250,NORMAL,0.379,CLOUD_EXECUTION,6.149995999294333,,0,0,1771970859.5118494
444,esp46,39.0,447,NORMAL,0.574,CLOUD_EXECUTION,6.2147469998308225,,0,0,1771970859.5205724
445,esp43,44.0,625,CRITICAL,0.719,FOG_EXECUTION,6.26013499822875,,0,0,1771970859.5297422
446,esp44,31.0,669,WARNING,0.64,FOG_AND_CLOUD,6.273442000747309,,0,0,1771970859.5391712
447,esp38,33.0,507,WARNING,0.561,FOG_AND_CLOUD,6.16245699893625,,0,0,1771970859.5479395
448,esp47,45.0,435,NORMAL,0.615,CLOUD_EXECUTION,6.434429998989799,,0,0,1771970859.5574887
449,esp29,36.0,231,NORMAL,0.423,CLOUD_EXECUTION,6.17447600052401,,0,0,1771970859.5662138
450,esp45,29.0,651,WARNING,0.614,FOG_AND_CLOUD,6.233603000509902,,0,0,1771970859.575243
451,esp1,40.0,459,NORMAL,0.589,CLOUD_EXECUTION,30.13412800100923,,0,0,1771970859.784569
452,esp2,42.0,443,NORMAL,0.596,CLOUD_EXECUTION,9.436370999537758,,0,0,1771970859.8081162
453,esp9,36.0,223,NORMAL,0.419,CLOUD_EXECUTION,7.791207999616745,,0,0,1771970859.8196268
454,esp5,25.0,235,NORMAL,0.338,CLOUD_EXECUTION,7.148717000745819,,0,0,1771970859.8296108
455,esp6,31.0,415,NORMAL,0.491,CLOUD_EXECUTION,10.508194998692488,,0,0,1771970859.8429487
456,esp3,45.0,399,NORMAL,0.594,CLOUD_EXECUTION,6.937954000022728,,0,0,1771970859.852935
457,esp7,32.0,491,NORMAL,0.544,CLOUD_EXECUTION,9.872714001176064,,0,0,1771970859.8657222
458,esp4,34.0,757,WARNING,0.716,FOG_AND_CLOUD,6.2800629984849365,,0,0,1771970859.8744586
459,esp15,34.0,791,WARNING,0.736,FOG_AND_CLOUD,9.686493998742662,,0,0,1771970859.8866403
460,esp19,27.0,381,NORMAL,0.439,CLOUD_EXECUTION,7.962049001434934,,0,0,1771970859.8976789
461,esp22,40.0,435,NORMAL,0.575,CLOUD_EXECUTION,6.164925000121002,,0,0,1771970859.907801
462,esp10,37.0,765,WARNING,0.745,FOG_AND_CLOUD,6.824873998994008,,0,0,1771970859.9178936
463,esp8,28.0,364,NORMAL,0.437,CLOUD_EXECUTION,6.811838999055908,,0,0,1771970859.9285233
464,esp14,31.0,742,WARNING,0.683,FOG_AND_CLOUD,8.033570000407053,,0,0,1771970859.939625
465,esp17,34.0,718,WARNING,0.693,FOG_AND_CLOUD,6.366754001646768,,0,0,1771970859.9485338
466,esp12,25.0,283,NORMAL,0.366,CLOUD_EXECUTION,6.458433001171215,,0,0,1771970859.9584496
467,esp11,39.0,762,CRITICAL,0.759,FOG_EXECUTION,6.213421000211383,,0,0,1771970859.9672165
468,esp36,41.0,748,CRITICAL,0.767,FOG_EXECUTION,6.848205001006136,,0,0,1771970859.9769268
469,esp18,40.0,776,CRITICAL,0.775,FOG_EXECUTION,7.908137000413262,,0,0,1771970859.9878585
470,esp13,28.0,247,NORMAL,0.369,CLOUD_EXECUTION,7.021858998996322,,0,0,1771970859.9983542
471,esp24,33.0,524,WARNING,0.571,FOG_AND_CLOUD,6.482990000222344,,0,0,1771970860.0075555
472,esp34,42.0,357,NORMAL,0.545,CLOUD_EXECUTION,8.124709000185248,,0,0,1771970860.01812
473,esp35,35.0,403,NORMAL,0.516,CLOUD_EXECUTION,6.25097899865068,,0,0,1771970860.027046
474,esp25,36.0,245,NORMAL,0.432,CLOUD_EXECUTION,6.841509999503614,,0,0,1771970860.0367072
475,esp33,43.0,739,CRITICAL,0.777,FOG_EXECUTION,6.30626400015899,,0,0,1771970860.045416
476,esp49,25.0,528,WARNING,0.51,FOG_AND_CLOUD,6.596003999220557,,0,0,1771970860.0550125
477,esp48,28.0,337,NORMAL,0.422,CLOUD_EXECUTION,6.315552998785279,,0,0,1771970860.064299
478,esp21,37.0,207,NORMAL,0.417,CLOUD_EXECUTION,6.492491998869809,,0,0,1771970860.073466
479,esp16,29.0,677,WARNING,0.629,FOG_AND_CLOUD,6.69234800079721,,0,0,1771970860.0835905
480,esp20,38.0,717,WARNING,0.725,FOG_AND_CLOUD,6.301684999925783,,0,0,1771970860.0923724
481,esp26,28.0,389,NORMAL,0.452,CLOUD_EXECUTION,6.530876000397257,,0,0,1771970860.102039
482,esp42,42.0,659,CRITICAL,0.723,FOG_EXECUTION,6.173866000608541,,0,0,1771970860.1107135
483,esp30,37.0,546,WARNING,0.616,FOG_AND_CLOUD,6.413258999600657,,0,0,1771970860.1201372
484,esp37,38.0,333,NORMAL,0.499,CLOUD_EXECUTION,6.584882001334336,,0,0,1771970860.12988
485,esp50,40.0,634,CRITICAL,0.692,FOG_EXECUTION,6.257261000428116,,0,0,1771970860.1385713
486,esp28,38.0,607,WARNING,0.66,FOG_AND_CLOUD,6.429064000258222,,0,0,1771970860.1480944
487,esp41,32.0,648,WARNING,0.636,FOG_AND_CLOUD,9.104543998546433,,0,0,1771970860.1598299
488,esp23,38.0,520,WARNING,0.609,FOG_AND_CLOUD,10.052147999886074,,0,0,1771970860.174065
489,esp39,38.0,692,WARNING,0.71,FOG_AND_CLOUD,9.666900999945938,,0,0,1771970860.1871479
490,esp32,37.0,769,WARNING,0.747,FOG_AND_CLOUD,9.230761999788228,,0,0,1771970860.19924
491,esp40,43.0,373,NORMAL,0.563,CLOUD_EXECUTION,8.993061001092428,,0,0,1771970860.2117147
